transaction_id,customer_id,product_id,quantity,transaction_date,category,price,total_amount
3928,432,5,4,2022-06-09,Books,229.63,918.52
3929,155,4,4,2024-04-24,Books,485.06,1940.24
3930,181,36,3,2022-01-18,Clothing,161.5,484.5
3931,215,6,2,2023-11-03,Clothing,121.84,243.68
3932,88,21,1,2022-08-20,Home,239.94,239.94
3933,256,77,2,2023-02-28,Home,327.36,654.72
3934,73,89,3,2024-06-22,Electronics,205.05,615.1500000000001
3935,419,26,3,2024-01-25,Home,106.89,320.67
3936,179,55,3,2024-04-16,Electronics,338.35,1015.0500000000001
3937,212,39,4,2024-06-12,Sports,78.43,313.72
3938,293,84,2,2022-08-27,Sports,436.02,872.04
3939,234,33,4,2022-05-29,Home,65.44,261.76
3940,465,14,4,2023-09-15,Books,310.49,1241.96
3941,239,56,2,2022-01-17,Home,485.11,970.22
3942,223,100,3,2024-07-02,Sports,165.67,497.01
3943,119,81,1,2022-08-14,Books,28.86,28.86
3944,313,21,1,2023-10-14,Home,239.94,239.94
3945,264,46,2,2022-09-17,Sports,230.1,460.2
3946,207,16,2,2023-11-05,Sports,87.69,175.38
3947,95,16,3,2022-06-23,Sports,87.69,263.07
3948,373,84,2,2022-07-24,Sports,436.02,872.04
3949,222,29,2,2023-02-19,Clothing,33.26,66.52
3950,366,92,3,2024-03-02,Electronics,404.88,1214.6399999999999
3951,276,8,3,2024-12-24,Home,89.03,267.09000000000003
3952,380,88,4,2023-06-02,Sports,439.87,1759.48
3953,231,3,2,2024-12-26,Home,69.78,139.56
3954,309,89,1,2024-09-05,Electronics,205.05,205.05
3955,119,19,2,2024-10-06,Home,369.52,739.04
3956,268,97,1,2023-08-13,Clothing,64.5,64.5
3957,433,66,1,2022-03-08,Clothing,251.1,251.1
3958,273,79,1,2023-11-15,Books,330.63,330.63
3959,64,86,4,2022-03-04,Electronics,285.67,1142.68
3960,298,74,3,2024-03-24,Clothing,111.76,335.28000000000003
3961,350,82,3,2023-02-07,Clothing,488.7,1466.1
3962,413,22,4,2022-07-11,Books,422.86,1691.44
3963,403,46,3,2022-03-12,Sports,230.1,690.3
3964,494,91,4,2024-05-27,Clothing,335.46,1341.84
3965,11,13,2,2024-01-11,Clothing,128.11,256.22
3966,98,33,4,2024-08-03,Home,65.44,261.76
3967,434,5,3,2024-12-22,Books,229.63,688.89
3968,71,90,3,2022-09-02,Books,166.88,500.64
3969,364,77,2,2023-06-03,Home,327.36,654.72
3970,58,27,4,2023-01-28,Books,60.4,241.6
3971,290,78,2,2024-02-11,Clothing,57.76,115.52
3972,251,24,1,2024-06-29,Sports,294.75,294.75
3973,276,67,4,2022-07-03,Home,310.83,1243.32
3974,50,63,2,2022-09-04,Clothing,419.87,839.74
3975,358,94,2,2022-11-20,Electronics,399.92,799.84
3976,216,99,3,2022-06-09,Sports,7.85,23.549999999999997
3977,394,48,4,2023-12-07,Sports,246.98,987.92
3978,416,63,1,2023-09-14,Clothing,419.87,419.87
3979,52,78,1,2024-07-13,Clothing,57.76,57.76
3980,271,12,4,2022-03-07,Home,218.29,873.16
3981,485,28,4,2024-07-18,Clothing,138.53,554.12
3982,84,44,2,2022-09-11,Sports,321.36,642.72
3983,387,93,3,2022-10-10,Home,382.33,1146.99
3984,293,43,3,2024-12-19,Electronics,476.15,1428.4499999999998
3985,126,17,3,2022-04-28,Electronics,87.97,263.90999999999997
3986,296,40,4,2023-02-27,Sports,493.38,1973.52
3987,72,49,3,2023-07-10,Books,335.1,1005.3000000000001
3988,296,85,2,2022-02-05,Sports,392.28,784.56
3989,236,57,4,2023-06-15,Electronics,51.48,205.92
3990,56,87,4,2022-04-01,Books,370.53,1482.12
3991,407,84,3,2022-04-08,Sports,436.02,1308.06
3992,360,64,1,2023-06-15,Clothing,472.58,472.58
3993,395,75,1,2023-06-22,Sports,331.15,331.15
3994,110,57,2,2024-11-17,Electronics,51.48,102.96
3995,192,98,3,2022-03-21,Home,274.52,823.56
3996,392,74,3,2023-07-17,Clothing,111.76,335.28000000000003
3997,93,74,4,2023-09-06,Clothing,111.76,447.04
3998,350,70,4,2022-06-25,Sports,20.04,80.16
3999,56,100,3,2023-06-06,Sports,165.67,497.01
4000,60,88,4,2023-02-27,Sports,439.87,1759.48
4001,138,76,3,2023-07-30,Electronics,199.96,599.88
4002,39,43,2,2023-06-15,Electronics,476.15,952.3
4003,28,23,4,2022-11-28,Sports,403.81,1615.24
4004,49,27,3,2023-10-15,Books,60.4,181.2
4005,420,58,4,2024-01-10,Books,337.94,1351.76
4006,125,37,2,2023-05-26,Home,256.08,512.16
4007,13,6,4,2022-02-11,Clothing,121.84,487.36
4008,480,65,3,2024-06-03,Books,343.21,1029.6299999999999
4009,36,6,4,2022-03-22,Clothing,121.84,487.36
4010,101,50,4,2023-02-06,Books,74.13,296.52
4011,282,22,3,2022-04-17,Books,422.86,1268.58
4012,86,88,1,2023-05-21,Sports,439.87,439.87
4013,4,25,4,2023-12-21,Sports,434.79,1739.16
4014,223,79,4,2022-09-14,Books,330.63,1322.52
4015,338,90,2,2024-08-11,Books,166.88,333.76
4016,448,72,1,2024-07-21,Home,346.32,346.32
4017,166,51,2,2024-12-07,Books,19.84,39.68
4018,383,88,3,2024-06-15,Sports,439.87,1319.6100000000001
4019,344,48,3,2022-01-19,Sports,246.98,740.9399999999999
4020,383,70,2,2024-12-05,Sports,20.04,40.08
4021,376,99,4,2023-03-27,Sports,7.85,31.4
4022,471,65,1,2024-06-16,Books,343.21,343.21
4023,278,60,2,2024-12-15,Sports,434.73,869.46
4024,130,46,2,2024-01-11,Sports,230.1,460.2
4025,31,36,3,2022-03-23,Clothing,161.5,484.5
4026,375,58,4,2024-01-07,Books,337.94,1351.76
4027,11,76,1,2022-03-20,Electronics,199.96,199.96
4028,476,38,2,2022-10-10,Home,25.58,51.16
4029,302,11,1,2024-09-23,Clothing,415.3,415.3
4030,96,12,1,2022-06-09,Home,218.29,218.29
4031,190,42,2,2024-06-06,Books,7.45,14.9
4032,453,39,1,2023-04-13,Sports,78.43,78.43
4033,192,71,3,2024-05-02,Books,465.82,1397.46
4034,486,11,4,2023-04-07,Clothing,415.3,1661.2
4035,266,36,4,2024-05-03,Clothing,161.5,646.0
4036,424,52,4,2022-04-27,Books,157.43,629.72
4037,128,31,3,2022-12-30,Sports,468.62,1405.8600000000001
4038,238,33,3,2023-04-11,Home,65.44,196.32
4039,408,13,3,2022-07-03,Clothing,128.11,384.33000000000004
4040,355,18,4,2023-10-22,Sports,23.15,92.6
4041,428,41,1,2022-03-16,Electronics,482.73,482.73
4042,112,58,3,2024-04-05,Books,337.94,1013.8199999999999
4043,316,56,2,2023-05-18,Home,485.11,970.22
4044,446,24,3,2024-03-05,Sports,294.75,884.25
4045,343,73,2,2023-08-10,Sports,339.87,679.74
4046,145,31,4,2023-10-18,Sports,468.62,1874.48
4047,65,55,2,2023-12-01,Electronics,338.35,676.7
4048,247,10,3,2023-09-27,Books,171.82,515.46
4049,223,60,3,2024-04-23,Sports,434.73,1304.19
4050,479,2,1,2024-04-14,Home,387.87,387.87
4051,490,15,4,2024-02-03,Books,354.85,1419.4
4052,313,3,2,2022-12-24,Home,69.78,139.56
4053,439,43,4,2023-11-23,Electronics,476.15,1904.6
4054,106,31,3,2023-09-14,Sports,468.62,1405.8600000000001
4055,181,70,1,2023-04-27,Sports,20.04,20.04
4056,184,67,3,2024-09-06,Home,310.83,932.49
4057,226,56,3,2024-09-04,Home,485.11,1455.33
4058,265,63,3,2022-10-17,Clothing,419.87,1259.6100000000001
4059,278,75,2,2024-01-22,Sports,331.15,662.3
4060,397,15,3,2022-01-23,Books,354.85,1064.5500000000002
4061,89,92,4,2024-03-16,Electronics,404.88,1619.52
4062,176,10,4,2022-06-21,Books,171.82,687.28
4063,18,38,1,2024-04-14,Home,25.58,25.58
4064,371,47,4,2022-11-14,Books,260.22,1040.88
4065,460,57,3,2024-06-26,Electronics,51.48,154.44
4066,424,50,3,2024-03-08,Books,74.13,222.39
4067,401,71,4,2024-09-17,Books,465.82,1863.28
4068,399,15,1,2024-05-04,Books,354.85,354.85
4069,106,18,1,2023-11-12,Sports,23.15,23.15
4070,271,82,4,2024-07-04,Clothing,488.7,1954.8
4071,463,88,2,2024-10-26,Sports,439.87,879.74
4072,319,2,2,2024-04-22,Home,387.87,775.74
4073,167,84,2,2023-04-28,Sports,436.02,872.04
4074,13,98,2,2022-05-12,Home,274.52,549.04
4075,337,43,4,2024-05-10,Electronics,476.15,1904.6
4076,32,26,1,2022-10-21,Home,106.89,106.89
4077,393,71,3,2023-10-03,Books,465.82,1397.46
4078,40,38,3,2024-09-26,Home,25.58,76.74
4079,148,94,4,2023-01-27,Electronics,399.92,1599.68
4080,218,42,3,2022-09-06,Books,7.45,22.35
4081,219,5,2,2023-12-04,Books,229.63,459.26
4082,469,11,1,2022-10-14,Clothing,415.3,415.3
4083,82,65,4,2022-10-04,Books,343.21,1372.84
4084,333,34,1,2023-01-22,Home,228.84,228.84
4085,208,1,4,2023-03-26,Books,165.97,663.88
4086,201,83,4,2022-10-18,Sports,206.42,825.68
4087,447,2,4,2023-03-19,Home,387.87,1551.48
4088,332,85,4,2023-10-18,Sports,392.28,1569.12
4089,428,20,1,2024-12-04,Clothing,333.58,333.58
4090,38,61,3,2024-04-06,Clothing,92.69,278.07
4091,211,87,4,2023-04-21,Books,370.53,1482.12
4092,444,21,2,2022-09-10,Home,239.94,479.88
4093,327,88,4,2022-10-16,Sports,439.87,1759.48
4094,249,68,1,2024-09-26,Home,435.11,435.11
4095,227,12,4,2022-01-21,Home,218.29,873.16
4096,48,22,2,2022-11-12,Books,422.86,845.72
4097,18,20,1,2023-07-18,Clothing,333.58,333.58
4098,400,82,4,2022-05-03,Clothing,488.7,1954.8
4099,439,1,2,2024-05-23,Books,165.97,331.94
4100,295,30,1,2024-08-17,Home,267.93,267.93
4101,196,97,4,2022-08-02,Clothing,64.5,258.0
4102,187,24,2,2024-04-18,Sports,294.75,589.5
4103,345,14,1,2023-10-09,Books,310.49,310.49
4104,224,36,4,2024-08-25,Clothing,161.5,646.0
4105,318,69,1,2023-12-31,Clothing,287.45,287.45
4106,488,75,2,2023-08-23,Sports,331.15,662.3
4107,397,24,4,2024-03-02,Sports,294.75,1179.0
4108,365,60,4,2022-02-09,Sports,434.73,1738.92
4109,337,95,4,2024-01-22,Electronics,220.61,882.44
4110,497,55,2,2024-07-31,Electronics,338.35,676.7
4111,229,77,3,2023-10-10,Home,327.36,982.08
4112,390,80,4,2022-07-01,Clothing,499.71,1998.84
4113,467,24,2,2022-09-22,Sports,294.75,589.5
4114,77,77,1,2024-02-10,Home,327.36,327.36
4115,188,24,1,2024-05-12,Sports,294.75,294.75
4116,346,54,2,2023-03-08,Clothing,104.92,209.84
4117,270,26,3,2023-05-24,Home,106.89,320.67
4118,95,66,2,2023-03-23,Clothing,251.1,502.2
4119,310,80,1,2023-06-12,Clothing,499.71,499.71
4120,132,38,1,2024-05-24,Home,25.58,25.58
4121,39,65,4,2023-10-31,Books,343.21,1372.84
4122,72,75,3,2024-04-26,Sports,331.15,993.4499999999999
4123,281,51,2,2022-03-11,Books,19.84,39.68
4124,333,35,1,2024-03-26,Books,467.27,467.27
4125,160,43,1,2024-11-04,Electronics,476.15,476.15
4126,187,29,1,2024-12-19,Clothing,33.26,33.26
4127,486,37,2,2023-03-22,Home,256.08,512.16
4128,191,81,2,2024-10-22,Books,28.86,57.72
4129,422,58,3,2022-01-19,Books,337.94,1013.8199999999999
4130,120,54,4,2023-07-15,Clothing,104.92,419.68
4131,220,39,4,2023-04-17,Sports,78.43,313.72
4132,53,42,4,2022-01-28,Books,7.45,29.8
4133,222,28,1,2023-07-14,Clothing,138.53,138.53
4134,451,29,4,2023-08-31,Clothing,33.26,133.04
4135,412,43,1,2023-04-03,Electronics,476.15,476.15
4136,131,3,3,2024-08-02,Home,69.78,209.34
4137,237,10,1,2024-09-10,Books,171.82,171.82
4138,246,59,3,2024-05-17,Clothing,224.66,673.98
4139,226,14,3,2024-10-12,Books,310.49,931.47
4140,208,76,4,2022-01-29,Electronics,199.96,799.84
4141,406,47,4,2023-10-31,Books,260.22,1040.88
4142,96,42,1,2024-04-05,Books,7.45,7.45
4143,422,94,2,2024-03-26,Electronics,399.92,799.84
4144,200,32,4,2022-10-06,Electronics,24.48,97.92
4145,247,32,4,2022-10-10,Electronics,24.48,97.92
4146,72,42,2,2024-09-29,Books,7.45,14.9
4147,318,32,2,2022-11-01,Electronics,24.48,48.96
4148,185,26,4,2023-11-25,Home,106.89,427.56
4149,6,1,2,2022-04-19,Books,165.97,331.94
4150,206,56,1,2022-11-20,Home,485.11,485.11
4151,32,2,3,2023-04-03,Home,387.87,1163.6100000000001
4152,99,81,3,2023-04-27,Books,28.86,86.58
4153,394,30,4,2024-07-10,Home,267.93,1071.72
4154,387,71,4,2023-06-04,Books,465.82,1863.28
4155,256,52,1,2024-12-12,Books,157.43,157.43
4156,187,91,2,2023-01-26,Clothing,335.46,670.92
4157,76,9,4,2024-02-10,Electronics,262.29,1049.16
4158,177,22,3,2024-07-01,Books,422.86,1268.58
4159,315,34,1,2022-03-27,Home,228.84,228.84
4160,287,49,1,2023-07-12,Books,335.1,335.1
4161,349,1,2,2024-05-07,Books,165.97,331.94
4162,255,73,4,2023-10-28,Sports,339.87,1359.48
4163,325,84,4,2024-04-22,Sports,436.02,1744.08
4164,190,53,1,2022-10-22,Books,353.82,353.82
4165,308,83,3,2022-09-26,Sports,206.42,619.26
4166,345,100,4,2023-10-07,Sports,165.67,662.68
4167,127,40,3,2023-06-19,Sports,493.38,1480.1399999999999
4168,425,45,1,2022-03-29,Clothing,434.62,434.62
4169,287,68,4,2024-07-13,Home,435.11,1740.44
4170,254,9,3,2022-04-21,Electronics,262.29,786.8700000000001
4171,213,22,1,2023-08-07,Books,422.86,422.86
4172,250,18,3,2024-02-08,Sports,23.15,69.44999999999999
4173,84,76,4,2022-08-26,Electronics,199.96,799.84
4174,487,43,2,2022-11-30,Electronics,476.15,952.3
4175,383,39,3,2022-04-16,Sports,78.43,235.29000000000002
4176,406,73,2,2023-01-17,Sports,339.87,679.74
4177,388,6,4,2023-11-20,Clothing,121.84,487.36
4178,13,83,2,2022-09-18,Sports,206.42,412.84
4179,45,48,1,2023-10-17,Sports,246.98,246.98
4180,127,7,2,2024-03-30,Clothing,41.38,82.76
4181,426,80,3,2023-12-10,Clothing,499.71,1499.1299999999999
4182,114,69,3,2023-04-21,Clothing,287.45,862.3499999999999
4183,433,16,2,2024-06-25,Sports,87.69,175.38
4184,276,1,1,2023-07-09,Books,165.97,165.97
4185,500,37,4,2023-10-25,Home,256.08,1024.32
4186,205,83,2,2023-07-29,Sports,206.42,412.84
4187,337,37,3,2023-10-04,Home,256.08,768.24
4188,438,81,3,2023-04-08,Books,28.86,86.58
4189,420,64,2,2024-05-04,Clothing,472.58,945.16
4190,481,90,2,2023-08-08,Books,166.88,333.76
4191,385,86,2,2024-07-31,Electronics,285.67,571.34
4192,399,62,4,2023-09-08,Books,347.85,1391.4
4193,461,72,3,2022-06-07,Home,346.32,1038.96
4194,273,61,3,2022-09-29,Clothing,92.69,278.07
4195,408,33,3,2023-11-01,Home,65.44,196.32
4196,58,66,4,2023-09-13,Clothing,251.1,1004.4
4197,328,30,1,2023-06-05,Home,267.93,267.93
4198,498,20,3,2022-02-28,Clothing,333.58,1000.74
4199,219,60,3,2023-12-05,Sports,434.73,1304.19
4200,109,82,1,2023-10-10,Clothing,488.7,488.7
4201,279,74,4,2024-06-09,Clothing,111.76,447.04
4202,174,24,1,2023-03-12,Sports,294.75,294.75
4203,328,4,1,2022-05-26,Books,485.06,485.06
4204,264,37,1,2024-05-08,Home,256.08,256.08
4205,315,4,1,2024-09-04,Books,485.06,485.06
4206,474,77,4,2022-09-02,Home,327.36,1309.44
4207,111,89,4,2022-10-28,Electronics,205.05,820.2
4208,187,77,1,2023-03-14,Home,327.36,327.36
4209,269,18,2,2024-05-17,Sports,23.15,46.3
4210,423,88,2,2022-04-10,Sports,439.87,879.74
4211,229,66,2,2023-12-26,Clothing,251.1,502.2
4212,497,48,2,2024-03-24,Sports,246.98,493.96
4213,156,33,3,2023-04-25,Home,65.44,196.32
4214,473,58,4,2023-02-19,Books,337.94,1351.76
4215,189,83,4,2022-06-14,Sports,206.42,825.68
4216,272,73,1,2024-08-31,Sports,339.87,339.87
4217,375,28,3,2022-03-29,Clothing,138.53,415.59000000000003
4218,2,35,1,2023-07-27,Books,467.27,467.27
4219,246,10,1,2024-03-24,Books,171.82,171.82
4220,210,65,4,2022-06-28,Books,343.21,1372.84
4221,401,42,3,2022-06-12,Books,7.45,22.35
4222,286,85,2,2023-08-16,Sports,392.28,784.56
4223,359,9,4,2024-10-02,Electronics,262.29,1049.16
4224,13,60,3,2022-10-28,Sports,434.73,1304.19
4225,96,15,3,2023-01-09,Books,354.85,1064.5500000000002
4226,498,99,4,2023-12-09,Sports,7.85,31.4
4227,221,57,4,2022-07-22,Electronics,51.48,205.92
4228,238,69,1,2022-02-16,Clothing,287.45,287.45
4229,94,22,1,2023-04-08,Books,422.86,422.86
4230,338,64,1,2023-02-12,Clothing,472.58,472.58
4231,269,41,2,2023-03-03,Electronics,482.73,965.46
4232,171,87,4,2024-07-18,Books,370.53,1482.12
4233,469,71,3,2022-11-13,Books,465.82,1397.46
4234,94,56,4,2023-02-25,Home,485.11,1940.44
4235,149,23,3,2022-09-20,Sports,403.81,1211.43
4236,112,25,2,2022-06-15,Sports,434.79,869.58
4237,55,91,4,2023-03-04,Clothing,335.46,1341.84
4238,337,6,3,2023-02-01,Clothing,121.84,365.52
4239,424,34,3,2024-03-06,Home,228.84,686.52
4240,467,63,1,2022-04-17,Clothing,419.87,419.87
4241,116,9,2,2022-04-08,Electronics,262.29,524.58
4242,143,60,4,2022-02-12,Sports,434.73,1738.92
4243,201,49,1,2022-08-30,Books,335.1,335.1
4244,180,97,2,2022-04-05,Clothing,64.5,129.0
4245,202,51,1,2022-07-07,Books,19.84,19.84
4246,364,60,4,2023-01-20,Sports,434.73,1738.92
4247,479,70,3,2024-03-29,Sports,20.04,60.12
4248,53,37,4,2022-03-28,Home,256.08,1024.32
4249,471,31,2,2023-05-04,Sports,468.62,937.24
4250,384,98,4,2022-08-14,Home,274.52,1098.08
4251,180,41,2,2022-12-11,Electronics,482.73,965.46
4252,414,62,1,2023-06-02,Books,347.85,347.85
4253,417,93,2,2024-11-20,Home,382.33,764.66
4254,313,58,3,2022-10-23,Books,337.94,1013.8199999999999
4255,308,14,3,2023-02-18,Books,310.49,931.47
4256,137,36,3,2022-05-15,Clothing,161.5,484.5
4257,182,36,1,2023-06-09,Clothing,161.5,161.5
4258,367,79,2,2024-10-05,Books,330.63,661.26
4259,1,8,1,2022-01-04,Home,89.03,89.03
4260,44,26,4,2022-06-27,Home,106.89,427.56
4261,227,36,4,2024-01-16,Clothing,161.5,646.0
4262,331,48,4,2022-09-16,Sports,246.98,987.92
4263,98,85,4,2023-10-14,Sports,392.28,1569.12
4264,208,28,3,2024-12-24,Clothing,138.53,415.59000000000003
4265,265,68,2,2024-11-06,Home,435.11,870.22
4266,288,62,3,2023-06-28,Books,347.85,1043.5500000000002
4267,271,80,2,2023-03-11,Clothing,499.71,999.42
4268,140,86,2,2022-10-17,Electronics,285.67,571.34
4269,481,76,1,2024-03-13,Electronics,199.96,199.96
4270,237,80,4,2023-04-28,Clothing,499.71,1998.84
4271,462,51,2,2022-08-22,Books,19.84,39.68
4272,441,42,4,2023-02-12,Books,7.45,29.8
4273,392,29,4,2023-11-25,Clothing,33.26,133.04
4274,72,82,4,2023-07-16,Clothing,488.7,1954.8
4275,155,10,3,2023-03-06,Books,171.82,515.46
4276,190,39,4,2023-03-08,Sports,78.43,313.72
4277,268,82,2,2023-05-12,Clothing,488.7,977.4
4278,321,1,3,2024-09-09,Books,165.97,497.90999999999997
4279,107,39,4,2024-09-23,Sports,78.43,313.72
4280,232,21,1,2024-06-15,Home,239.94,239.94
4281,42,65,4,2024-04-06,Books,343.21,1372.84
4282,190,15,4,2024-02-17,Books,354.85,1419.4
4283,371,4,3,2022-08-11,Books,485.06,1455.18
4284,139,60,2,2023-04-13,Sports,434.73,869.46
4285,103,61,4,2023-07-23,Clothing,92.69,370.76
4286,171,20,3,2023-01-10,Clothing,333.58,1000.74
4287,351,10,3,2023-06-11,Books,171.82,515.46
4288,273,87,2,2023-02-16,Books,370.53,741.06
4289,481,34,3,2022-09-26,Home,228.84,686.52
4290,416,48,2,2023-09-18,Sports,246.98,493.96
4291,221,33,1,2024-10-08,Home,65.44,65.44
4292,213,98,4,2023-03-26,Home,274.52,1098.08
4293,341,61,3,2024-03-12,Clothing,92.69,278.07
4294,424,10,1,2024-04-01,Books,171.82,171.82
4295,407,54,3,2022-09-12,Clothing,104.92,314.76
4296,56,84,3,2022-05-06,Sports,436.02,1308.06
4297,390,65,1,2024-02-01,Books,343.21,343.21
4298,342,77,3,2024-03-09,Home,327.36,982.08
4299,434,1,3,2023-07-19,Books,165.97,497.90999999999997
4300,102,5,1,2023-04-01,Books,229.63,229.63
4301,421,80,3,2024-12-26,Clothing,499.71,1499.1299999999999
4302,493,15,2,2024-12-25,Books,354.85,709.7
4303,192,28,3,2024-06-30,Clothing,138.53,415.59000000000003
4304,499,95,4,2024-05-11,Electronics,220.61,882.44
4305,310,23,3,2023-09-09,Sports,403.81,1211.43
4306,200,17,4,2023-02-04,Electronics,87.97,351.88
4307,233,98,4,2022-10-14,Home,274.52,1098.08
4308,433,13,3,2022-07-05,Clothing,128.11,384.33000000000004
4309,227,14,1,2022-10-11,Books,310.49,310.49
4310,371,11,2,2023-10-12,Clothing,415.3,830.6
4311,139,28,2,2023-11-22,Clothing,138.53,277.06
4312,344,42,3,2022-08-25,Books,7.45,22.35
4313,305,96,1,2024-11-07,Books,409.83,409.83
4314,149,99,1,2024-03-25,Sports,7.85,7.85
4315,115,61,2,2024-07-16,Clothing,92.69,185.38
4316,450,64,1,2023-02-18,Clothing,472.58,472.58
4317,63,31,3,2022-01-09,Sports,468.62,1405.8600000000001
4318,104,81,3,2023-02-24,Books,28.86,86.58
4319,339,73,1,2022-01-29,Sports,339.87,339.87
4320,359,10,3,2022-12-14,Books,171.82,515.46
4321,156,8,4,2023-10-23,Home,89.03,356.12
4322,273,21,2,2023-07-30,Home,239.94,479.88
4323,6,77,3,2023-03-26,Home,327.36,982.08
4324,147,59,1,2023-01-15,Clothing,224.66,224.66
4325,184,50,2,2023-11-30,Books,74.13,148.26
4326,486,69,3,2023-01-01,Clothing,287.45,862.3499999999999
4327,28,70,2,2023-02-16,Sports,20.04,40.08
4328,450,30,1,2024-08-08,Home,267.93,267.93
4329,38,95,4,2022-12-22,Electronics,220.61,882.44
4330,119,17,4,2022-09-11,Electronics,87.97,351.88
4331,293,75,3,2023-12-28,Sports,331.15,993.4499999999999
4332,371,20,4,2023-11-12,Clothing,333.58,1334.32
4333,244,48,3,2024-12-05,Sports,246.98,740.9399999999999
4334,68,73,2,2024-12-08,Sports,339.87,679.74
4335,214,2,3,2024-03-20,Home,387.87,1163.6100000000001
4336,218,37,3,2023-04-18,Home,256.08,768.24
4337,177,1,3,2023-02-20,Books,165.97,497.90999999999997
4338,299,4,4,2024-09-05,Books,485.06,1940.24
4339,164,100,3,2023-08-23,Sports,165.67,497.01
4340,58,54,1,2024-10-23,Clothing,104.92,104.92
4341,269,25,3,2023-04-05,Sports,434.79,1304.3700000000001
4342,308,3,2,2022-03-20,Home,69.78,139.56
4343,58,9,1,2024-02-14,Electronics,262.29,262.29
4344,288,86,2,2024-12-30,Electronics,285.67,571.34
4345,465,87,2,2024-06-14,Books,370.53,741.06
4346,105,76,2,2022-02-27,Electronics,199.96,399.92
4347,228,74,1,2023-09-16,Clothing,111.76,111.76
4348,247,34,1,2022-02-17,Home,228.84,228.84
4349,188,43,4,2024-04-18,Electronics,476.15,1904.6
4350,494,74,1,2022-06-14,Clothing,111.76,111.76
4351,83,94,3,2022-11-26,Electronics,399.92,1199.76
4352,186,22,2,2022-08-01,Books,422.86,845.72
4353,252,70,4,2023-05-22,Sports,20.04,80.16
4354,355,2,1,2024-07-04,Home,387.87,387.87
4355,238,94,2,2024-03-11,Electronics,399.92,799.84
4356,360,66,1,2022-06-17,Clothing,251.1,251.1
4357,184,32,4,2024-09-21,Electronics,24.48,97.92
4358,284,16,1,2024-04-09,Sports,87.69,87.69
4359,385,76,1,2024-09-22,Electronics,199.96,199.96
4360,426,1,2,2024-09-13,Books,165.97,331.94
4361,210,72,3,2024-02-26,Home,346.32,1038.96
4362,304,48,1,2023-03-03,Sports,246.98,246.98
4363,296,50,4,2024-10-12,Books,74.13,296.52
4364,97,13,1,2024-10-30,Clothing,128.11,128.11
4365,447,15,1,2024-02-12,Books,354.85,354.85
4366,460,53,3,2024-12-17,Books,353.82,1061.46
4367,456,44,2,2023-12-18,Sports,321.36,642.72
4368,472,8,4,2022-03-27,Home,89.03,356.12
4369,208,74,2,2022-04-14,Clothing,111.76,223.52
4370,370,46,2,2022-05-23,Sports,230.1,460.2
4371,388,69,2,2022-07-24,Clothing,287.45,574.9
4372,422,19,1,2023-10-03,Home,369.52,369.52
4373,492,38,3,2024-11-27,Home,25.58,76.74
4374,411,11,1,2024-12-11,Clothing,415.3,415.3
4375,137,43,4,2022-01-01,Electronics,476.15,1904.6
4376,367,20,3,2022-01-11,Clothing,333.58,1000.74
4377,400,20,2,2024-01-17,Clothing,333.58,667.16
4378,184,21,3,2024-08-13,Home,239.94,719.8199999999999
4379,76,82,4,2024-01-25,Clothing,488.7,1954.8
4380,287,57,1,2023-06-02,Electronics,51.48,51.48
4381,472,50,1,2024-10-28,Books,74.13,74.13
4382,375,74,2,2022-01-05,Clothing,111.76,223.52
4383,142,98,1,2023-11-25,Home,274.52,274.52
4384,237,26,1,2022-04-22,Home,106.89,106.89
4385,25,30,4,2024-09-30,Home,267.93,1071.72
4386,290,73,3,2022-09-30,Sports,339.87,1019.61
4387,67,31,1,2023-02-26,Sports,468.62,468.62
4388,250,42,4,2022-09-22,Books,7.45,29.8
4389,408,68,4,2022-07-31,Home,435.11,1740.44
4390,118,61,2,2024-02-21,Clothing,92.69,185.38
4391,490,61,4,2023-10-28,Clothing,92.69,370.76
4392,73,70,2,2023-01-04,Sports,20.04,40.08
4393,282,78,1,2024-08-15,Clothing,57.76,57.76
4394,404,68,2,2022-12-13,Home,435.11,870.22
4395,448,90,4,2022-01-25,Books,166.88,667.52
4396,360,17,3,2024-09-02,Electronics,87.97,263.90999999999997
4397,10,19,3,2023-02-21,Home,369.52,1108.56
4398,211,51,1,2023-05-30,Books,19.84,19.84
4399,323,70,1,2022-08-03,Sports,20.04,20.04
4400,152,63,3,2024-08-11,Clothing,419.87,1259.6100000000001
4401,5,93,2,2024-07-02,Home,382.33,764.66
4402,195,75,1,2023-03-04,Sports,331.15,331.15
4403,442,80,4,2024-01-03,Clothing,499.71,1998.84
4404,283,30,1,2023-11-30,Home,267.93,267.93
4405,464,25,2,2022-08-04,Sports,434.79,869.58
4406,113,75,1,2023-02-17,Sports,331.15,331.15
4407,271,71,4,2023-01-15,Books,465.82,1863.28
4408,163,26,4,2022-08-20,Home,106.89,427.56
4409,460,56,4,2024-04-14,Home,485.11,1940.44
4410,105,22,2,2022-09-15,Books,422.86,845.72
4411,181,89,2,2023-02-07,Electronics,205.05,410.1
4412,44,19,4,2023-02-28,Home,369.52,1478.08
4413,282,31,4,2024-02-09,Sports,468.62,1874.48
4414,175,26,2,2022-03-06,Home,106.89,213.78
4415,162,42,2,2022-07-09,Books,7.45,14.9
4416,471,41,2,2024-08-07,Electronics,482.73,965.46
